start=2014-09-18T09:01:00,end=2014-11-13T09:01:00,version=0.2.2,note=NOT FOR NAVIGATION
ID,IDENT,LATITUDE,LONGITUDE,TYPE
23366,KIACK,40.8629,-76.6596888888889,RNAV
23367,KIAD,38.94744444444444,-77.45994444444445,AIRPORT
23368,KIAG,43.107557250000006,-78.94584094444446,AIRPORT
23369,KIAH,29.984444444444446,-95.34144444444445,AIRPORT
23370,KIBBE,42.104425,-72.46977222222222,REP-PT
23371,KIBM,41.18805555555556,-103.67738888888888,AIRPORT
23372,KIBN,62.40184611111111,-142.99546805555556,AIRPORT
23373,KICEB,63.07510555555556,-155.1783861111111,REP-PT
23374,KICED,29.64393611111111,-99.00265277777778,REP-PT
23375,KICES,46.50960555555555,-117.02371388888889,REP-PT
23376,KICL,40.72219444444444,-95.02661111111111,AIRPORT
23377,KICNE,43.218805555555555,-110.98797222222223,R
23378,KICR,43.39019444444445,-99.84222222222222,AIRPORT
23379,KICRE,38.370194444444444,-96.028975,REP-PT
23380,KICT,37.64994444444444,-97.43305555555555,AIRPORT
23381,KIDA,43.51372222222222,-112.07075,AIRPORT
23382,KIDDD,33.49013888888889,-95.6918888888889,P
23383,KIDDO,36.176361111111106,-80.03991388888889,RNAV
23384,KIDDR,34.94436111111111,-112.46655555555556,REP-PT
23385,KIDDS,36.11318888888889,-114.89697777777778,REP-PT
23386,KIDDZ,30.223611111111108,-96.21577777777777,R
23387,KIDER,39.78165,-94.17834166666667,REP-PT
23388,KIDG,42.33259777777778,-95.44488777777778,AIRPORT
23389,KIDI,40.63106027777778,-79.10152686111111,AIRPORT
23390,KIDL,33.48572222222222,-90.67888888888889,AIRPORT
23391,KIDNE,38.601311111111116,-110.16510833333334,REP-PT
23392,KIDNG,39.81047222222222,-104.39433333333334,P
23393,KIDP,37.157926305555556,-95.77895025000001,AIRPORT
23394,KIELL,30.178155555555556,-94.21764444444445,REP-PT
23395,KIEN,43.021273722222226,-102.50660641666667,AIRPORT
23396,KIENO,48.662166666666664,-122.57922222222221,R
23397,KIER,31.73572,-93.0991363888889,AIRPORT
23398,KIFA,42.471358333333335,-93.27071944444445,AIRPORT
23399,KIFP,35.155972222222225,-114.55944444444444,AIRPORT
23400,KIGM,35.25947222222222,-113.93805555555555,AIRPORT
23401,KIGQ,41.53491666666667,-87.52952777777777,AIRPORT
23402,KIGX,35.935,-79.06591666666667,AIRPORT
23403,KIIB,42.45687833333333,-91.94766444444444,AIRPORT
23404,KIISS,38.193416666666664,-101.44341666666666,P
23405,KIIWI,36.09552777777778,-86.7855,P
23406,KIIY,33.77941666666666,-82.81583333333333,AIRPORT
23407,KIJD,41.74402777777778,-72.18022222222221,AIRPORT
23408,KIJX,39.77461111111111,-90.23827777777777,AIRPORT
23409,KIKER,15.098361111111112,-65.2948611111111,P
23410,KIKG,27.550861111111114,-98.03091666666667,AIRPORT
23411,KIKII,35.44444166666666,-120.45695,REP-PT
23412,KIKK,41.07138888888889,-87.84627777777777,AIRPORT
23413,KIKKR,39.323888888888895,-78.56752777777777,P
23414,KIKV,41.691138888888894,-93.5665,AIRPORT
23415,KIKW,43.66291666666667,-84.26130555555555,AIRPORT
23416,KILE,31.085833333333333,-97.68650000000001,AIRPORT
23417,KILEY,42.63149166666667,-95.91520555555556,REP-PT
23418,KILG,39.67872222222222,-75.6066388888889,AIRPORT
23419,KILLE,37.983755555555554,-98.14431944444445,REP-PT
23420,KILLY,48.14872222222222,-114.55443055555556,REP-PT
23421,KILM,34.271152916666665,-77.90289233333333,AIRPORT
23422,KILMA,40.48602777777778,-74.40245,REP-PT
23423,KILMR,38.73102777777778,-78.37641666666666,P
23424,KILN,39.42791666666667,-83.79211111111111,AIRPORT
23425,KILRR,33.73275,-84.13777777777779,P
23426,KIMBL,39.80734722222222,-106.60025833333333,REP-PT
23427,KIMEL,36.127808333333334,-90.08608333333333,REP-PT
23428,KIMES,35.963858333333334,-79.60335833333333,REP-PT
23429,KIML,40.51032622222222,-101.62014602777778,AIRPORT
23430,KIMM,26.433820805555555,-81.40137730555556,AIRPORT
23431,KIMME,35.99527777777778,-114.83055555555555,P
23432,KIMML,30.904777777777777,-81.92433333333334,P
23433,KIMMO,34.410158333333335,-118.41726944444444,REP-PT
23434,KIMMY,33.27310277777778,-79.5026,REP-PT
23435,KIMS,38.75991666666667,-85.46469444444445,AIRPORT
23436,KIMT,45.818361111111116,-88.11455555555557,AIRPORT
23437,KIND,39.71729913888889,-86.29466119444444,AIRPORT
23438,KINDE,40.78012777777778,-83.83199444444445,REP-PT
23439,KINF,28.80361111111111,-82.31827777777778,AIRPORT
23440,KINGO,37.92405833333333,-103.60900555555556,REP-PT
23441,KINGZ,46.21745833333333,-92.30584999999999,REP-PT
23442,KINJ,32.08363888888889,-97.09724999999999,AIRPORT
23443,KINK,31.779805555555555,-103.20169444444444,AIRPORT
23444,KINKE,37.6237,-76.99182777777777,REP-PT
23445,KINL,48.565583333333336,-93.40216666666666,AIRPORT
23446,KINNG,41.681916666666666,-71.57472222222222,P
23447,KINS,36.58400555555556,-115.68025,AIRPORT
23448,KINT,36.13371380555555,-80.22198772222222,AIRPORT
23449,KINW,35.02169444444445,-110.72291666666666,AIRPORT
23450,KINZE,43.08105555555556,-114.388675,REP-PT
23451,KIOB,38.058138888888884,-83.97958333333334,AIRPORT
23452,KIOW,41.639767416666665,-91.54813647222221,AIRPORT
23453,KIPJ,35.483333333333334,-81.16125,AIRPORT
23454,KIPL,32.83422222222222,-115.57875,AIRPORT
23455,KIPLE,30.881805555555555,-82.13536111111112,P
23456,KIPPI,39.94387222222222,-77.10473055555555,REP-PT
23457,KIPPR,40.34952777777778,-104.56333333333333,P
23458,KIPPY,39.07022222222223,-103.49727777777778,R
23459,KIPT,41.24166666666667,-76.92180555555555,AIRPORT
23460,KIRAA,42.275416666666665,-71.12827777777777,P
23461,KIRBY,40.698224999999994,-83.02430277777778,REP-PT
23462,KIRCH,35.45364722222222,-84.83318333333332,REP-PT
23463,KIRCK,38.368700000000004,-120.43949444444445,REP-PT
23464,KIRK,40.093472222222225,-92.54491666666667,AIRPORT
23465,KIRKE,38.08975277777778,-98.40148333333335,REP-PT
23466,KIRKK,39.555416666666666,-75.75317222222222,REP-PT
23467,KIRKM,34.83605555555556,-109.69391666666667,P
23468,KIRLE,39.761,-107.09805555555555,R
23469,KIRMT,32.75525,-85.72019444444445,P
23470,KIRNS,31.472452777777775,-81.82605,REP-PT
23471,KIRS,41.813287611111114,-85.43896072222222,AIRPORT
23472,KIRST,32.83958333333334,-99.59991666666666,R
23473,KISB,43.369352777777785,-95.75963888888889,AIRPORT
23474,KISER,31.622408333333333,-96.29105833333332,REP-PT
23475,KISM,28.289805555555557,-81.43708333333333,AIRPORT
23476,KISN,48.17793861111111,-103.64234666666665,AIRPORT
23477,KISO,35.33144444444444,-77.60883333333334,AIRPORT
23478,KISP,40.795249999999996,-73.10022222222221,AIRPORT
23479,KISQ,45.97463888888889,-86.17183333333332,AIRPORT
23480,KISTS,34.85058333333333,-88.66169444444445,P
23481,KISW,44.36064555555556,-89.83814116666667,AIRPORT
23482,KITGE,35.326638888888894,-80.63705555555556,P
23483,KITH,42.49136111111111,-76.45872222222224,AIRPORT
23484,KITHE,39.809869444444445,-76.2967,REP-PT
23485,KITNS,43.11671111111111,-83.21858888888889,REP-PT
23486,KITOK,43.02308333333333,-81.92080555555556,REP-PT
23487,KITR,39.2425,-102.28538888888889,AIRPORT
23488,KITZO,30.662,-81.95869444444445,P
23489,KIVDE,40.02256944444444,-92.88265277777776,REP-PT
23490,KIVGE,39.904424999999996,-80.73535277777778,REP-PT
23491,KIVVE,48.12405277777778,-113.83287777777777,REP-PT
23492,KIWA,33.307833333333335,-111.65547222222223,AIRPORT
23493,KIWD,46.52747222222222,-90.13138888888889,AIRPORT
23494,KIWH,40.76197222222223,-85.79875,AIRPORT
23495,KIWI,43.961416666666665,-69.71255555555555,AIRPORT
23496,KIWIE,40.71277777777778,-73.82591666666666,P
23497,KIWII,36.582475,-78.66775555555556,RNAV
23498,KIWS,29.818194444444444,-95.67261111111112,AIRPORT
23499,KIXA,36.32980555555556,-77.63522222222223,AIRPORT
23500,KIXCO,46.59880833333334,-104.59075555555555,RNAV
23501,KIXD,38.83091666666667,-94.89030555555554,AIRPORT
23502,KIYA,29.97577777777778,-92.08422222222222,AIRPORT
23503,KIYEL,34.39683888888889,-91.3611,REP-PT
23504,KIYEN,36.249361111111114,-80.06291666666667,P
23505,KIYER,31.16923888888889,-94.58121388888888,REP-PT
23506,KIYK,35.65874127777778,-117.8295325,AIRPORT
23507,KIYSI,39.56146388888889,-87.05505,REP-PT
23508,KIZA,34.60681527777778,-120.07554999999999,AIRPORT
23509,KIZER,28.92388888888889,-81.37161944444443,REP-PT
23510,KIZG,43.99113888888889,-70.94788888888888,AIRPORT
23511,KIZIZ,27.393,-82.68666666666667,P
23512,KJAC,43.60733333333333,-110.73775,AIRPORT
23513,KJAN,32.311166666666665,-90.0758888888889,AIRPORT
23514,KJAQ,38.376805555555556,-120.79391666666666,AIRPORT
23515,KJAS,30.885694444444443,-94.03494444444443,AIRPORT
23516,KJAU,36.33408888888889,-84.16296527777777,AIRPORT
23517,KJAX,30.49405555555556,-81.68783333333333,AIRPORT
23518,KJBR,35.83172222222222,-90.64641666666667,AIRPORT
23519,KJCT,30.511111111111113,-99.7628888888889,AIRPORT
23520,KJDD,32.74219444444444,-95.49647222222222,AIRPORT
23521,KJDN,47.32875,-106.95268888888889,AIRPORT
23522,KJDPL,48.51546666666667,-92.62431388888888,CN
23523,KJDRS,48.01956666666666,-89.22756111111111,CN
23524,KJEF,38.59117916666666,-92.15614388888889,AIRPORT
23525,KJER,42.72669444444445,-114.45663888888889,AIRPORT
23526,KJES,31.553972222222225,-81.8825,AIRPORT
23527,KJFK,40.63975111111111,-73.77892555555555,AIRPORT
23528,KJFX,33.902,-87.31383333333333,AIRPORT
23529,KJFZ,37.06375,-81.79827777777777,AIRPORT
23530,KJGG,37.239174722222224,-76.71609611111111,AIRPORT
23531,KJHN,37.585388888888886,-101.73230555555556,AIRPORT
23532,KJHW,42.15338888888889,-79.25802777777778,AIRPORT
23533,KJKA,30.289638888888888,-87.67177777777779,AIRPORT
23534,KJKJ,46.839277777777774,-96.66402777777778,AIRPORT
23535,KJKL,37.59386111111111,-83.31724999999999,AIRPORT
23536,KJLA,60.48426388888889,-149.72289999999998,AIRPORT
23537,KJLN,37.151805555555555,-94.49827777777777,AIRPORT
23538,KJMC,37.87909305555555,-122.513585,AIRPORT
23539,KJMR,45.88922222222222,-93.27116666666667,AIRPORT
23540,KJMS,46.929722222222225,-98.67819444444444,AIRPORT
23541,KJNGG,48.11159722222222,-89.00396944444445,CN
23542,KJNX,35.54094444444444,-78.39033333333333,AIRPORT
23543,KJOT,41.517694444444444,-88.17561111111111,AIRPORT
23544,KJPN,38.87405555555556,-77.0575,AIRPORT
23545,KJQD,37.458555555555556,-86.84983333333334,AIRPORT
23546,KJQF,35.387775000000005,-80.70913611111112,AIRPORT
23547,KJRA,40.75454583333333,-74.00708388888889,AIRPORT
23548,KJRB,40.701213611111115,-74.00902833333333,AIRPORT
23549,KJSCR,46.76524444444444,-84.81273888888889,CN
23550,KJSD,41.253397222222226,-73.08944166666666,AIRPORT
23551,KJSO,31.869330361111114,-95.21740547222223,AIRPORT
23552,KJST,40.31555519444444,-78.83466075000001,AIRPORT
23553,KJSTL,46.49588888888889,-84.43219722222223,CN
23554,KJSV,35.43825,-94.80291666666666,AIRPORT
23555,KJSY,45.35955,-117.25383611111111,AIRPORT
23556,KJTC,34.129416666666664,-109.31086111111111,AIRPORT
23557,KJVL,42.62025,-89.04155555555555,AIRPORT
23558,KJVW,32.30447222222222,-90.41052777777779,AIRPORT
23559,KJVY,38.36541666666667,-85.73819444444445,AIRPORT
23560,KJWG,35.864555555555555,-98.42075,AIRPORT
23561,KJWN,36.18236111111111,-86.88672222222223,AIRPORT
23562,KJWY,32.45829305555556,-96.91252638888888,AIRPORT
23563,KJXI,32.69802986111111,-94.94884666666667,AIRPORT
23564,KJXN,42.260416666666664,-84.46044444444443,AIRPORT
23565,KJYG,43.98635386111111,-94.55797494444445,AIRPORT
23566,KJYL,32.64527777777778,-81.5971111111111,AIRPORT
23567,KJYM,41.921302777777775,-84.5866986111111,AIRPORT
23568,KJYO,39.07797222222223,-77.5575,AIRPORT
23569,KJYR,40.89641638888889,-97.62407244444445,AIRPORT
23570,KJZI,32.701027777777774,-80.00325000000001,AIRPORT
23571,KJZP,34.453472222222224,-84.45722222222223,AIRPORT
23572,KKA,64.93640972222222,-161.155135,NDB/DME
23573,KKAE,56.972996388888895,-133.94561472222222,AIRPORT
23574,KKAYY,43.9985,-87.12330555555555,R
23575,KKBE,55.92907805555556,-131.57169055555556,AIRPORT
23576,KKCC,56.014803888888885,-132.8339225,AIRPORT
23577,KKCL,56.31104722222222,-158.53426666666667,AIRPORT
23578,KKCN,53.39911444444444,-167.5519,AIRPORT
23579,KKCR,63.56772305555556,-155.98904361111113,AIRPORT
23580,KKEB,59.35214833333333,-151.92515583333332,AIRPORT
23581,KKEK,59.356833333333334,-157.47113888888887,AIRPORT
23582,KKGZ,61.45513444444445,-142.38095083333334,AIRPORT
23583,KKIB,55.897533333333335,-159.4886688888889,AIRPORT
23584,KKIC,36.22855555555556,-121.12130555555557,AIRPORT
23585,KKIMM,40.30408333333333,-104.50025,P
23586,KKITY,32.616416666666666,-97.33133333333333,P
23587,KKKB,58.19094611111111,-152.3704875,AIRPORT
23588,KKKI,60.90786472222222,-161.43507722222225,AIRPORT
23589,KKKL,57.36703583333333,-154.0275911111111,AIRPORT
23590,KKKU,58.811192500000004,-158.5588425,AIRPORT
23591,KKLS,46.117999999999995,-122.89838888888889,AIRPORT
23592,KKMY,57.02558555555556,-154.1459186111111,AIRPORT
23593,KKNB,37.01110583333333,-112.53119361111112,AIRPORT
23594,KKOY,57.161452499999996,-154.22979333333336,AIRPORT
23595,KKPB,56.35185972222222,-133.6225863888889,AIRPORT
23596,KKPR,58.490136944444444,-152.582165,AIRPORT
23597,KKPY,57.93011111111111,-153.04055916666667,AIRPORT
23598,KKQA,54.133900000000004,-165.77838333333335,AIRPORT
23599,KKTB,55.687961944444446,-132.53667583333333,AIRPORT
23600,KKWF,55.296322777777775,-133.24333583333333,AIRPORT
23601,KKWP,57.770109444444444,-153.54894805555554,AIRPORT
23602,KKXA,55.53741388888889,-132.39751444444445,AIRPORT
23603,KKYLE,62.994280555555555,-153.1607888888889,RNAV
23604,KKYLE,62.99427777777778,-153.16077777777778,P
23605,KLAA,38.069694444444444,-102.68849999999999,AIRPORT
23606,KLAF,40.412305555555555,-86.93688888888889,AIRPORT
23607,KLAIR,38.41122222222222,-91.16022222222223,R
23608,KLAL,27.988916666666668,-82.01855555555555,AIRPORT
23609,KLAM,35.87968611111111,-106.26868611111112,AIRPORT
23610,KLAMA,42.18832777777777,-122.74676944444444,REP-PT
23611,KLAMS,28.25,-92.82761111111111,R
23612,KLAN,42.77863888888889,-84.58619444444444,AIRPORT
23613,KLAND,37.02911666666667,-81.02570833333333,REP-PT
23614,KLANI,21.549722222222226,-158.6025,P
23615,KLANT,44.20166666666667,-82.15,REP-PT
23616,KLAR,41.31205555555555,-105.675,AIRPORT
23617,KLARK,38.21669444444445,-122.39958333333334,P
23618,KLAS,36.08005555555555,-115.15225,AIRPORT
23619,KLASH,41.57320555555556,-106.74958611111111,REP-PT
23620,KLAW,34.56771444444444,-98.41663666666666,AIRPORT
23621,KLAWW,35.88891666666667,-96.06388888888888,P
23622,KLAX,33.9424955,-118.40806838888888,AIRPORT
23623,KLAYE,38.40661111111111,-121.1743888888889,R
23624,KLBB,33.663666666666664,-101.82055555555556,AIRPORT
23625,KLBE,40.27461111111111,-79.40675,AIRPORT
23626,KLBF,41.12622222222222,-100.68366666666667,AIRPORT
23627,KLBL,37.04391666666667,-100.95997222222223,AIRPORT
23628,KLBO,37.64833333333333,-92.65244444444444,AIRPORT
23629,KLBR,33.59316472222222,-95.06355527777778,AIRPORT
23630,KLBT,34.60980555555555,-79.05955555555556,AIRPORT
23631,KLBX,29.10863888888889,-95.46208333333334,AIRPORT
23632,KLCG,42.24160575,-96.98227100000001,AIRPORT
23633,KLCH,30.12608333333333,-93.22341666666667,AIRPORT
23634,KLCI,43.57304166666667,-71.41784166666667,AIRPORT
23635,KLCK,39.81377777777778,-82.92780555555555,AIRPORT
23636,KLCQ,30.182055555555554,-82.57686111111111,AIRPORT
23637,KLDJ,40.617444444444445,-74.24458333333334,AIRPORT
23638,KLDM,43.96252777777778,-86.40791666666667,AIRPORT
23639,KLEB,43.62611111111111,-72.30419444444445,AIRPORT
23640,KLEBB,42.10841666666667,-70.61613888888888,P
23641,KLEE,28.822888888888887,-81.80841666666666,AIRPORT
23642,KLEEN,35.191125,-94.83289444444443,REP-PT
23643,KLEGG,33.8125,-84.28,P
23644,KLEM,45.91838052777778,-102.10553644444444,AIRPORT
23645,KLEW,44.04847277777778,-70.2835075,AIRPORT
23646,KLEX,38.03675,-84.60863888888888,AIRPORT
23647,KLFI,37.082879166666665,-76.36054583333335,AIRPORT
23648,KLFK,31.23402777777778,-94.75,AIRPORT
23649,KLFT,30.20502777777778,-91.98775,AIRPORT
23650,KLGA,40.77725,-73.87261111111111,AIRPORT
23651,KLGB,33.81775397222222,-118.15173297222222,AIRPORT
23652,KLGC,33.00886111111111,-85.07261111111112,AIRPORT
23653,KLGD,45.28981325,-118.00636144444445,AIRPORT
23654,KLGF,32.86458508333333,-114.39297772222223,AIRPORT
23655,KLGU,41.79128380555555,-111.85160938888889,AIRPORT
23656,KLHB,30.872083333333332,-96.62219444444445,AIRPORT
23657,KLHM,38.909166666666664,-121.35133333333333,AIRPORT
23658,KLHQ,39.75563841666666,-82.65709602777778,AIRPORT
23659,KLHV,41.135777777777776,-77.42230555555555,AIRPORT
23660,KLHW,31.888305972222224,-81.56162086111112,AIRPORT
23661,KLHX,38.05,-103.50975,AIRPORT
23662,KLHZ,36.023361111111114,-78.33025,AIRPORT
23663,KLIC,39.27477777777778,-103.6658611111111,AIRPORT
23664,KLICK,32.56305277777778,-82.55040833333334,REP-PT
23665,KLIFF,36.65206666666666,-111.65029166666667,REP-PT
23666,KLIIN,29.038555555555558,-83.13761111111111,P
23667,KLINE,41.26356666666667,-84.19396388888889,REP-PT
23668,KLIT,34.72944444444445,-92.22477777777777,AIRPORT
23669,KLIU,33.923944194444445,-102.38667377777777,AIRPORT
23670,KLJF,45.09713888888889,-94.50725,AIRPORT
23671,KLJOY,30.64475,-95.34883333333333,P
23672,KLKP,44.264472222222224,-73.96186111111112,AIRPORT
23673,KLKR,34.722904388888885,-80.85459008333333,AIRPORT
23674,KLKU,38.00983333333333,-77.97013888888888,AIRPORT
23675,KLKV,42.16111111111111,-120.39908333333334,AIRPORT
23676,KLLEY,32.41408333333333,-96.15936111111111,P
23677,KLLJ,44.523583333333335,-114.21791666666667,AIRPORT
23678,KLLN,33.552527777777776,-102.37252777777778,AIRPORT
23679,KLLQ,33.638555555555556,-91.75099999999999,AIRPORT
23680,KLLR,39.262055555555555,-123.75377777777777,AIRPORT
23681,KLLU,37.48597222222222,-94.312,AIRPORT
23682,KLMO,40.16438888888889,-105.16363888888888,AIRPORT
23683,KLMS,33.14619444444445,-89.0625,AIRPORT
23684,KLMT,42.15613888888889,-121.73319444444445,AIRPORT
23685,KLNA,26.593055555555555,-80.08506461111111,AIRPORT
23686,KLNC,32.57760416666667,-96.71750277777778,AIRPORT
23687,KLND,42.815583333333336,-108.72825,AIRPORT
23688,KLNDR,32.27708333333333,-96.32569444444444,P
23689,KLNK,40.85088888888889,-96.75911111111111,AIRPORT
23690,KLNL,46.15411669444445,-89.21196472222222,AIRPORT
23691,KLNN,41.68402777777778,-81.38974999999999,AIRPORT
23692,KLNP,36.98752777777778,-82.53,AIRPORT
23693,KLNR,43.21186111111111,-90.17983333333333,AIRPORT
23694,KLNS,40.12236111111111,-76.29436111111112,AIRPORT
23695,KLOCK,39.49377777777778,-119.5611111111111,P
23696,KLOGE,38.61013333333334,-122.67007500000001,REP-PT
23697,KLOL,40.06646747222222,-118.56508611111111,AIRPORT
23698,KLOM,40.13755555555556,-75.26513888888888,AIRPORT
23699,KLOMN,32.78972222222222,-117.10916666666667,P
23700,KLOPS,43.59456388888889,-78.79441388888888,REP-PT
23701,KLOR,31.355833333333333,-85.75116666666668,AIRPORT
23702,KLOT,41.608111111111114,-88.09619444444444,AIRPORT
23703,KLOU,38.22798402777778,-85.66374905555556,AIRPORT
23704,KLOWD,33.73295277777778,-84.43460277777778,RNAV
23705,KLOZ,37.086888888888886,-84.07738888888888,AIRPORT
23706,KLPC,34.665619444444445,-120.46750277777778,AIRPORT
23707,KLPR,41.344277777777776,-82.1776388888889,AIRPORT
23708,KLQK,34.80997222222222,-82.70288888888889,AIRPORT
23709,KLQR,38.20858333333333,-99.08597222222222,AIRPORT
23710,KLRD,27.544194444444447,-99.46158333333334,AIRPORT
23711,KLRF,34.91676944444444,-92.14654166666666,AIRPORT
23712,KLRG,45.362160833333334,-68.53474694444445,AIRPORT
23713,KLRJ,42.777944444444444,-96.19369444444445,AIRPORT
23714,KLRO,32.89783333333333,-79.7828611111111,AIRPORT
23715,KLRU,32.28941666666667,-106.92197222222221,AIRPORT
23716,KLRY,38.610194444444446,-94.34352777777778,AIRPORT
23717,KLSB,32.333463888888886,-108.69173888888889,AIRPORT
23718,KLSE,43.87927777777777,-91.2566388888889,AIRPORT
23719,KLSF,32.33178986111111,-84.98715888888889,AIRPORT
23720,KLSK,42.75380555555556,-104.40455555555556,AIRPORT
23721,KLSN,37.06388888888889,-120.8698611111111,AIRPORT
23722,KLSV,36.236200000000004,-115.03425277777778,AIRPORT
23723,KLTS,34.66646111111111,-99.26809444444444,AIRPORT
23724,KLTY,48.51072222222222,-110.99086388888888,AIRPORT
23725,KLUA,38.66705555555556,-78.50058333333332,AIRPORT
23726,KLUBB,35.12036111111111,-95.46674722222222,REP-PT
23727,KLUD,33.25425,-97.5805,AIRPORT
23728,KLUF,33.53496694444444,-112.38319958333334,AIRPORT
23729,KLUG,35.506972222222224,-86.80388888888889,AIRPORT
23730,KLUK,39.10333333333333,-84.4186111111111,AIRPORT
23731,KLUL,31.673027777777776,-89.17280555555556,AIRPORT
23732,KLUM,44.89233333333333,-91.86780555555555,AIRPORT
23733,KLUNG,61.760219444444445,-145.73019444444444,REP-PT
23734,KLUX,34.507111111111115,-81.94694444444444,AIRPORT
23735,KLVJ,29.52127777777778,-95.24213888888889,AIRPORT
23736,KLVK,37.69338888888889,-121.82036111111111,AIRPORT
23737,KLVL,36.77283333333334,-77.79424999999999,AIRPORT
23738,KLVM,45.699416666666664,-110.44802777777778,AIRPORT
23739,KLVN,44.62786111111111,-93.22808333333333,AIRPORT
23740,KLVS,35.654222222222224,-105.14238888888889,AIRPORT
23741,KLWA,42.35119444444444,-86.25563888888888,AIRPORT
23742,KLWB,37.85830555555555,-80.39947222222222,AIRPORT
23743,KLWC,39.01111111111111,-95.21647222222222,AIRPORT
23744,KLWD,40.63333305555556,-93.90217027777778,AIRPORT
23745,KLWL,41.117111111111114,-114.9221388888889,AIRPORT
23746,KLWM,42.717194444444445,-71.12341666666666,AIRPORT
23747,KLWS,46.374500000000005,-117.01538888888889,AIRPORT
23748,KLWT,47.049249999999994,-109.46669444444444,AIRPORT
23749,KLWV,38.76427777777778,-87.60549999999999,AIRPORT
23750,KLXL,45.949416666666664,-94.34705555555556,AIRPORT
23751,KLXN,40.79042361111111,-99.77591416666668,AIRPORT
23752,KLXT,38.959694444444445,-94.37136111111111,AIRPORT
23753,KLXV,39.21947222222222,-106.31641666666665,AIRPORT
23754,KLXY,31.641178333333333,-96.51445944444444,AIRPORT
23755,KLYH,37.32538888888889,-79.20122222222223,AIRPORT
23756,KLYO,38.34278111111111,-98.2268763888889,AIRPORT
23757,KLYV,43.61676925,-96.2177363888889,AIRPORT
23758,KLZD,41.81975,-71.90097222222222,AIRPORT
23759,KLZU,33.97807611111111,-83.96237722222223,AIRPORT
23760,KLZZ,31.106194444444444,-98.19591666666666,AIRPORT
23761,KM,50.15222222222222,-66.61694444444444,NDB
23762,KMAC,32.82176444444445,-83.56193494444445,AIRPORT
23763,KMAE,36.98861111111111,-120.11244444444444,AIRPORT
23764,KMAF,31.94252777777778,-102.20191666666668,AIRPORT
23765,KMAI,30.83780555555556,-85.18188888888889,AIRPORT
23766,KMAL,44.85366666666667,-74.32894444444445,AIRPORT
23767,KMAN,43.58133333333333,-116.52305555555556,AIRPORT
23768,KMAO,34.18116666666666,-79.33472222222223,AIRPORT
23769,KMART,33.007,-97.16736111111112,P
23770,KMAW,36.59820491666666,-89.99254833333333,AIRPORT
23771,KMBEE,32.73155555555556,-79.83822222222221,P
23772,KMBEL,39.80913888888889,-104.33177777777777,P
23773,KMBG,45.54627777777778,-100.40627777777777,AIRPORT
23774,KMBL,44.27247222222222,-86.24688888888889,AIRPORT
23775,KMBO,32.43866666666666,-90.10311111111112,AIRPORT
23776,KMBS,43.532916666666665,-84.0796388888889,AIRPORT
23777,KMBT,35.877472222222224,-86.37752777777777,AIRPORT
23778,KMBY,39.46341666666666,-92.4263888888889,AIRPORT
23779,KMCB,31.17844444444444,-90.47186111111111,AIRPORT
23780,KMCC,38.66763888888889,-121.40061111111112,AIRPORT
23781,KMCD,45.864983333333335,-84.63709444444444,AIRPORT
23782,KMCE,37.28475,-120.51391666666666,AIRPORT
23783,KMCF,27.849341638888887,-82.52121658333333,AIRPORT
23784,KMCI,39.29760527777778,-94.71390555555556,AIRPORT
23785,KMCK,40.20627777777778,-100.59208333333333,AIRPORT
23786,KMCN,32.69283333333333,-83.64922222222222,AIRPORT
23787,KMCO,28.42938888888889,-81.30900000000001,AIRPORT
23788,KMCW,43.157805555555555,-93.33125,AIRPORT
23789,KMCX,40.70881638888889,-86.7667613888889,AIRPORT
23790,KMCZ,35.86219305555556,-77.17820277777778,AIRPORT
23791,KMDA,29.43134416666667,-98.37779194444444,AIRPORT
23792,KMDD,32.03652777777778,-102.10102777777779,AIRPORT
23793,KMDF,36.484766666666665,-99.19416666666666,AIRPORT
23794,KMDH,37.778083333333335,-89.25202777777777,AIRPORT
23795,KMDQ,34.85936111111111,-86.55752777777776,AIRPORT
23796,KMDS,44.01641666666667,-97.08561111111112,AIRPORT
23797,KMDT,40.193190666666666,-76.76262061111112,AIRPORT
23798,KMDW,41.78597222222222,-87.75241666666668,AIRPORT
23799,KMDZ,45.101318472222225,-90.30017441666668,AIRPORT
23800,KMEB,34.79217419444444,-79.36589530555555,AIRPORT
23801,KMEI,32.332611111111106,-88.75186111111111,AIRPORT
23802,KMEJ,37.278888888888886,-100.35655555555554,AIRPORT
23803,KMEM,35.04241666666667,-89.97666666666667,AIRPORT
23804,KMER,37.380472222222224,-120.56819444444444,AIRPORT
23805,KMEV,39.00091666666666,-119.75191666666667,AIRPORT
23806,KMEY,42.178295,-95.79364527777778,AIRPORT
23807,KMEZ,34.54538888888889,-94.20263888888888,AIRPORT
23808,KMFD,40.82141666666667,-82.51663888888889,AIRPORT
23809,KMFE,26.175833333333333,-98.23861111111111,AIRPORT
23810,KMFI,44.63687972222222,-90.18932666666667,AIRPORT
23811,KMFN,61.72131111111111,-150.04686944444444,AIRPORT
23812,KMFR,42.37422222222222,-122.87349999999999,AIRPORT
23813,KMFV,37.64688888888889,-75.76105555555556,AIRPORT
23814,KMGC,41.703316944444445,-86.82124166666667,AIRPORT
23815,KMGE,33.915280555555555,-84.51635277777778,AIRPORT
23816,KMGG,45.235992777777774,-93.98558888888888,AIRPORT
